Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,242,09999,000,000,14876,SG2009-082,West Side Flats (fka Harriet Island Blvd),City of Saint Paul,0000003222A3,"The City of St. Paul will construct a new road, Harriet Island Boulevard, which will serve the first phase of mixed-use development in the West Side Flats Urban Village along the Mississippi River. Not only does the City's adopted West Side Flats Master Plan require that the road be constructed, but the road is necessary to provide access to the West Side Flats Apartments, 180-185 rental units and approximately 8,500 square feet of commercial retail space. Located at the Wabasha Street bridgehead, this mixed-use project will be the first of two phases on the site and the first residential building on a site that had been home to industrial uses. Grant-Funded Activities include construction of Harriet Island Boulevard, including lighting, sidewalk, and concrete pavers.",Mixed income housing & retail,West Side Flats,N/A,Closed,2010-4," $	750,000.00 "," $	750,000.00 ",,"West side riverfront between Wabasha, the railroad, Fillmore Street, and the river in St. Paul",St. Paul,Ramsey,13,65B,1/13/10,,12/31/11,12/31/13,9/21/11,9/26/11,10/26/11,8/30/10,10/31/11,,,,,2009,10006268,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14877,SG2009-083,2700 the Avenue II,City of Saint Paul,0000003222A3,"2700 The Avenue will be a mixed-use office and retail development featuring 72,000 - 90,000 square feet of office space in a four- to 5-story building above a grocery store and other planned retail, to be located at the future Westgate Station for the Central Corridor. The office/retail uses at 2700 the Avenue will complement the surrounding Midway residential neighborhood of over 2,000 condominiums and rental apartments. Grant-Funded Activities include replacing two city street lighting fixtures and sidewalks on Emerald Street and University Avenue; two permanent bike racks for public use; partially fund a public-use parking structure with a minimum of 270 stalls.",Mixed-use office and retail development with office above a grocery story.,2700 the Avenue,N/A,Closed,2010-4," $	280,282.00 ", $	-   ,,2700 University Avenue W St. Paul,St. Paul,Ramsey,14,64A,1/13/10,,12/31/11,12/31/13,11/1/11,11/8/11,12/28/11,5/11/10,12/28/11,,,,,2009,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,16010,SG2011-148,Schmidt Brewery Historic Redevelopment,City of Saint Paul,0000003222A3,This project involves the adaptive reuse of the Schmidt Brewery Brew House into 262 affordable live-work apartments and townhomes. The project will revitalize and preserve vacant historic structures and provide new green space while diversifying the housing options in the neighborhood and providing new street connections and realignment. LCDA funds would be used for site acquisition.,262 affordable live-work apartments and townhomes.,Schmidt Brewery,N/A,Closed,2011-347," $	1,250,000.00 "," $	1,250,000.00 ",,West 7th St in St. Paul,St. Paul,Ramsey,14,65B,12/14/11,,12/31/14,,1/16/12,1/25/12,3/23/12,3/26/12,3/27/12,,,,,2011,12007628,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14012,SG1996-059,Phalen Village,City of Saint Paul,0000003222A3,"The city intends to develop a new compact, mixed-use residential and commercial, transit-oriented neighborhood center, located near a natural wetland with links to Lake Phalen. The 1996 grant will help acquire a declining shopping center located on a former wetland, restore the wetland to create a wetland park as a neighborhood signature amenity, and assist with assembling sites for a relocated grocery store and commercial development.",Multifamily housing,Phalen Village,N/A,Closed,," $	650,000.00 "," $	650,000.00 ",,"Between E. Maryland, Prosperity and Phalen Blvd. - St. Paul",St. Paul,Ramsey,13,67A,4/1/96,,,,,,,6/23/97,,,,,,1996,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14036,SG1998-040,Brewery Neighborhood,City of Saint Paul,0000003222A3,"Rehabilitate this three-block area to include new and rehabilitated housing, an improved transit stop and bike path, commercial improvements and public open space improvements. This grant will assist with funding the gateway/public transit node on West 7th Street, an alley grid system as part of the townhouse development, townhouse building costs, public open space on the bluff, the pedestrian/bicycle link on Duke Street, and rental studies for Phase II.",Rehabiltate a 3-block area to include new and rehabilitated indeterminate housing units,,N/A,Closed,," $	750,000.00 "," $	750,000.00 ",,"300 block Colburn, 3-400 block Duke St. - St. Paul",St. Paul,Ramsey,14,65B,12/1/97,,,,,,,6/15/98,,,,,,1997,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14023,SG1999-028,Main Street on Payne,City of Saint Paul,0000003222A3,"Recreate an urban village at the Payne and Case intersection. Goals are to enhance the mix of businesses and improve their appearance; increase the mix of residential and commercial uses along Payne Avenue; and improve pedestrian and transit use through public improvements. The project will reintroduce residential space above commercial buildings, and add secondary units in existing homes. Total project cost: $9.4 million. This grant will help fund commercial and mixed-use acquisitions and improvements; and help fund a duplex homeownership program.",Retail and multifamily housing,,N/A,Closed,," $	750,000.00 "," $	689,658.00 ",,"Larson Ave, Edgerton, RR tracks, & Arcade St. - St. Paul",St. Paul,Ramsey,13,67A,12/1/98,,,,,,,12/17/99,,,,,,1998,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14042A,SG1999-178a,North Quadrant Urban Village - I (fka Wacouta Commons and Sibley Park),City of Saint Paul,0000003222A3,"Redevelop a 15-block surface parking lot into a mixed-use, predominately residential neighborhood (including 310 mixed-income ownership and rental units), centered on a public green that integrates new infill construction with rehabilitation and reuse of existing warehouse buildings and preserves two existng churches and existing businesses.  Redevelopment is intended to both attract private development and improve livability.  The 1999 grant funds will be used to realign Sibley Street between 8th & 9th to enlarge the block for new rental and ownership housing development; straighten the curve along 7th Street to calm traffic, regularize the street grid and create a larger, more developable block.  Funds will also assist with first-phase improvements to establish a central green space.  Funds awarded in 2001 will help with construction of the park.",{arl,North Quadrant Urban Village,N/A,Closed,," $	960,000.00 "," $	960,000.00 ",,"I-94, East 7th St., Jackson St. - St. Paul",St. Paul,Ramsey,13,65B,12/15/99,,,12/31/05,,,,3/2/00,,,,,,1999,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14042B,SG1999-178b,North Quadrant Urban Village - II (fka Wacouta Commons and Sibley Park),City of Saint Paul,0000003222A3,"Redevelop a 15-block surface parking lot into a mixed-use, predominately residential neighborhood (including 310 mixed-income ownership and rental units), centered on a public green that integrates new infill construction with rehabilitation and reuse of existing warehouse buildings and preserves two existng churches and existing businesses.  Redevelopment is intended to both attract private development and improve livability.  The 1999 grant funds will be used to realign Sibley Street between 8th & 9th to enlarge the block for new rental and ownership housing development; straighten the curve along 7th Street to calm traffic, regularize the street grid and create a larger, more developable block.  Funds will also assist with first-phase improvements to establish a central green space.  Funds awarded in 2001 will help with construction of the park.",Multifamily housing,North Quadrant Urban Village,N/A,Closed,," $	650,000.00 "," $	650,000.00 ",,"I-94, East 7th St., Jackson St. - St. Paul",St. Paul,Ramsey,13,65B,12/5/01,,12/31/05,12/31/05,,,,2/4/02,,,,,,2001,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14053,SG2000-132,Phalen Village Main Street,City of Saint Paul,0000003222A3,"The city intends to develop a new compact, mixed-use residential and commercial, transit-oriented neighborhood center, located near a natural wetland with links to Lake Phalen. The Phalen Village Main Street project funded in 2000 builds on a comprehensive redevelopment plan for the Phalen Village Area and includes four components: redevelop a strip mall on the Phalen Village ""Main Street"" to develop rental townhouses and a mixed-use building with a main floor convenience store and apartments on upper floors; improve building exteriors and reposition tenants in an auto-oriented strip mall, with dedication of space for transit and pedestrian improvements; build 72 cooperative senior apartments; and complete the Phalen wetland restoration project and natural corridor between Lake Phalen and Ames Lake. This grant will be used to help acquire, demolish and redevelop an outdated and underutilized strip mall and two dilapidated houses as rental townhouses and mixed-use buildings.",,Phalen Village,N/A,Closed,," $	350,000.00 ", $	-   ,,Maryland at Hazelwood - St. Paul,St. Paul,Ramsey,13,67A,12/1/00,,6/30/05,,,,,7/24/04,,,,,,2000,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14808,SG2003-152,Koch/Mobil,City of Saint Paul,0000003222A3,"New urban village with 1,043 housing units and 15,500 square feet of retail on 65 acres (at 27 units/acre 37 acres used for development) through the transformation of a vacant petroleum industrial site along the Mississippi River.  Includes direct bike, trail and transit access.  Funds will be used for site grading and utilities.",,,N/A,Closed,," $	900,000.00 "," $	900,000.00 ",,"W. 7th, Otto Ave, Shepard Rd. Hiawatha to Montreal - St. Paul",St. Paul,Ramsey,14,65B,12/17/03,,6/30/05,,,,,2/23/04,,,,,,2003,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14809,SG2003-153,Midtown University Village,City of Saint Paul,0000003222A3,"Redevelopment of two-block parcel with underused warehouse/office (formerly housing Johnson Brothers Liquor Distribution) located on north side of University Avenue between Hampden & Carleton Avenues near existing high frequency bus service, and right in front of a proposed Raymond/Carleton LRT Station. Project involves: Create 291 new housing units through rehabilitation of three 100-year old historic brick buildings into lofts and two new residential buildings with ground floor retail and courtyard/atriums between buildings. It will also include softening of the street edge, and addition of green space and pedestrian friendly areas, a tot lot play area, improved environment for access to existing bus service and possible LRT station located near Carleton Avenue, and 262 spaces of underground parking. Funds will be used for demolition and underground parking.",Multifamily housing commercial,,N/A,Closed,," $	550,000.00 "," $	550,000.00 ",,University between Hampden & Carleton Aves. - St. Paul,St. Paul,Ramsey,14,64A,12/17/03,,12/31/05,12/31/06,,,,2/23/04,,,,,,2003,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14844,SG2006-164,Fillmore Street/West Side Flats,City of Saint Paul,0000003222A3,"This project will re-establish Fillmore Street as a continuous street between Wabasha and Robert Streets through the planned West Side Flats Urban Village. There are three parts to the project:  1) re-establishment of the at-grade Union Pacific Railroad crossing; 2) reconstruction of Fillmore Street from Wabasha to just east of the crossing, with ornamental street lighting, sidewalks, street trees and on-street parking; and 3) installation of a new traffic signal at the Wabasha/Fillmore intersection.  Grant funds will be used for reconstruction of the rail crossing, street improvements (sidewalks and pedestrian lighting), right-of-way acquisition, and design and engineering costs.",Mixed income housing & retail,West Side Flats,N/A,Closed,2006-320," $	750,000.00 "," $	733,294.47 ",,Water St. W. from Wabasha St. to east of the existing  RR tracks,St. Paul,Ramsey,13,65B,12/13/06,,12/31/08,12/31/09,,,,2/13/07,,,,,,2006,07001553,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14845,SG2006-165,Temperance Street/North Quadrant,City of Saint Paul,0000003222A3,"The City of St. Paul /PED and Public Works applied for funds to build basic public infrastructure in the new downtown Urban Village, North Quadrant (Wacouta Commons) neighborhood in order to provide a catalyst to private development in the area.  The LDCA grant will help reconstruct an abandoned segment of Temperance Street between 9th and 10th Streets.  This reconstruction of Temperance Street supports the North Quadrant Precinct Plan, the Saint Paul on the Mississippi Development Framework and the land use plan objective to make public realm improvements that reinstate the urban street network and block patterns, creating a framework for new building placement.  Grant funds will be used for curb, gutter and sidewalk reconstruction, lighting, and permanent bike racks.",,North Quadrant Urban Village,N/A,Closed,2006-320," $	235,060.00 "," $	110,080.20 ",,"Temperance Street between 9th and 10th Street, St. Paul",St. Paul,Ramsey,13,65B,12/13/06,,12/31/08,,,,,1/25/07,,,,,,2006,07001057,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14853,SG2007-117,Dale Street Village (fka Frogtown Square),City of Saint Paul,0000003222A3,"The City of St. Paul proposes redevelopment of the northeast corner of the University & Dale intersection to reflect positively on the community and increase vitality at the intersection. A four-story development will feature underground parking, approximately 20,800 square feet of commercial space on the first floor and 46 units of affordable housing on the second, third and fourth floors. The housing will be targeted towards active seniors. The commercial component of the project will feature an anchor tenant, currently envisioned as a Walgreen's drug store, which will provide stable employment opportunities, goods and services. The building will also feature over 5,000 square feet of commercial space that will provide entrepreneurial opportunities for emerging local entrepreneurs and employment opportunities and community gathering places for local residents. The project will be developed by NEDU, LLC, a collaboration that includes Model Cities, Greater Frogtown Community Development Corporation, Neighborhood Development Center, and Aurora Saint Anthony Community Development. The Neighborhood Development Center and Model Cities will drive the commercial component of the project. Dale Street Village will implement the University-Dale Transit Oriented Development (TOD) Study, which was adopted by the City Council in May of 2004, in anticipation of the development of light-rail in the Central Corridor. The redevelopment of University and Dale is the first time a TOD plan will be implemented.",Affordable senior housing & commercial,,N/A,Closed,2007-342," $	1,050,000.00 "," $	1,050,000.00 ",,NE corner of the intersection of University Ave and Dale St,St. Paul,Ramsey,14,65A,12/12/07,,12/31/09,12/31/10,4/29/10,5/6/10,5/21/10,3/27/08,5/21/10,,,,,2007,08002602,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14862,SG2008-113,Schmidt Brewery,City of Saint Paul,0000003222A3,"The City of St. Paul / PED and Public Works propose to build Oneida Street (amended to Webster Street) between West 7th St. and James St. as a catalyst for private development in Phase One of a new neighborhood, the Schmidt Brewery Project. Historically Oneida Street was a north/south street that ran from West 7th St. to Randolph Ave. The street segment between West 7th and James St. was abandoned decades ago, resulting in a mega-block that functioned as various brewing and micro brewing companies, including Schmidt Brewery. Reconstructing Oneida Street, thus reinstating a smaller block pattern, is in keeping with the new pedestrian-friendly urban village planned for the site as well as helping to reconnect the site to the larger existing neighborhood by relating to the surrounding street grid. Oneida Street will also serve as the ""front door"" for Phase One adaptive reuse of the historic Bottle House, which will be converted into 96 units of affordable housing by Domimium Development. The construction of Oneida St. and the Bottle House project is scheduled to begin in the spring of 2009. The reconstruction of Oneida Street supports the objectives of the District 9 Area Plan and the Saint Paul Comprehensive Plan as well as the Saint Paul on the Mississippi Development Framework as a guide for redevelopment. Extending the street will provide access, on-street parking and an ""address"" for new housing, commercial and retail, and improve the pedestrian and bike connections to and through the neighborhood to the river.",See later Schmidt Brewery grants,Schmidt Brewery,N/A,Closed,2008-270," $	575,000.00 "," $	575,000.00 ",,"Near West 7th St and Jefferson St, St. Paul",St. Paul,Ramsey,14,65B,12/10/08,,12/31/10,12/31/13,10/26/11,11/3/11,11/30/11,2/9/09,12/1/11,,,,,2008,09001165,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14955,SG2010-142,Fort Road Flats (fka PPL West 7th Housing),City of Saint Paul,0000003222A3,"Project for Pride in Living (PPL) proposes to develop a 3-story, 44-unit apartment building near the intersection of West 7th Street and Springfield Street. The building will provide a combination of family and workforce rental housing geared toward low-to-moderate incomes. Resident incomes will be restricted to 60% Area Median Income (AMI) for 17 units and to 50% AMI for the balance of the units. The building will provide ten units of permanent supportive housing serving families who meet the State of Minnesota's definition for long term homeless, with supportive services provided by Catholic Charities. The building will have many green elements, featuring a state-of-the-art stormwater management system that reuses stored rain water for the irrigation of the property grounds. Walkways, parking lots and other hard surfaces will be composed of pervious materials that allow for water infiltration. The stormwater management plan will exceed the City's rate control requirements, as well as the Minnesota Pollution Control Agency's and watershed district's water quality requirements. The development is located on West 7th Street, a major transportation corridor with bus service immediately available to downtown Saint Paul, the Minneapolis-St. Paul International Airport and many other destinations. An abundance of retail and commercial services are in very close proximity on West 7th Street. The site is also close to many area parks, including Crosby Park, one of the largest in the city. PPL has already acquired the six properties with financial assistance from the City of St. Paul. Demolition on the first house commenced during the summer of 2010. The earliest the housing project could begin construction is during the fall of 2011, with the completion occurring during the spring of 2012. LCDA funds will be used as a loan to garner low-income housing tax credits for the project.",See PPL West 7th Housing grant in 2011,Fort Road Flats,N/A,Closed,2010-402," $	233,550.00 "," $	233,550.00 ",,2236 W 7th St in Saint Paul,St. Paul,Ramsey,14,64B,12/8/10,,12/31/12,,10/26/11,11/1/11,12/5/11,1/26/11,1/9/12,,,,,2010,11000770,01002,LCDA Development Historical Data,LCDA Development 
g,242,09999,000,000,14960,SG2010-147,The Lofts at Farmers Market (fka Fifth Street Lofts),City of Saint Paul,0000003222A3,"The Fifth Street Lofts project includes the construction of 56 market-rate apartment units and approximately 2,500-3,500 square feet of commercial space. There are currently discussions to lease the first floor commercial space to an organic breakfast and lunch restaurant or an upscale pizzeria. There will be approximately 56 parking spaces reserved for the residential units. The Saint Paul Housing and Redevelopment Authority will be the developer and use Build America Bond financing for the project. LCDA funds would be used for the construction of a green roof for stormwater treatment; street, sidewalk and lighting improvements; outdoor benches and permanent bike racks. The LCDA grant will allow the Project to include a green roof system that captures and holds as much stormwater as possible and reduces the building's heat island effect.",Market rate housing & retail,,N/A,Closed,2010-402," $	361,000.00 "," $	361,000.00 ",,Fifth and Wall Streets in Saint Paul,St. Paul,Ramsey,13,65B,12/8/10,,12/31/12,,1/26/11,1/18/11,2/17/11,2/24/11,3/2/11,,,,,2010,11001726,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14840,SG2006-048,Chestnut Plaza,City of Saint Paul,0000003222A3,"The project is to build Chestnut Plaza, a signature public space, which is the final, pivotal piece of the Upper Landing Urban Village. The Plaza will be the ""keystone"" that ties together the new neighborhood, River, Shepard Road (Saint Paul's designated Great River Road), Samuel Morgan Regional (pedestrian / bicycle) Trail, historic Sack / Head House redevelopment and Upper Landing Park (east of Chestnut Plaza), downtown, Science Museum of Minnesota / National Park Service complex, historic Irvine Park and West 7th Street.  Located at the intersection of Shepard Road and Eagle Parkway, a plaza fountain will terminate the view corridor from the Cathedral to the River; the fountain will also visually align with views from Harriet Island Regional Park back to the Cathedral.  Grant funds will be used for steps and seating from the regional trail to the plaza, steps and seating from the plaza to block one housing, and for a fountain/vertical element.",Construct a public space,,N/A,Closed,," $	400,000.00 "," $	400,000.00 ",,Eagle Parkway and Shepard Road - St. Paul,St. Paul,Ramsey,14,65B,1/25/06,,12/31/07,,,,,3/14/06,,,,,,2005,06002187,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14856,SG2007-120,Rivoli Street,City of Saint Paul,0000003222A3,"The Village on Rivoli will include 38 single-family detached dwellings in the Railroad Island neighborhood of St. Paul, located less than one mile from downtown St. Paul, with a vista overlooking downtown and the State Capitol, and within a three-block walking distance of transit. The site is an abandoned brownfield that is currently undergoing remediation through the Minnesota Pollution Control Agency's Voluntary Investigation and Cleanup Program. The lots will be significantly smaller than standard single-family lots. The homes will average 1,500 square feet of above-ground living area for a two-story three-bedroom home, and will share common green spaces and walking paths, creating a compact yet family-friendly environment. The Village on Rivoli will incorporate a number of green building features into the project's site plan as well as in the homes themselves and has received two green building grant awards. A publicly-owned prairie meadow will be created out of a reclaimed street-sweeping dump. The city will reconstruct 950 feet of Rivoli Street south of Minnehaha Avenue, rebuilding the existing part of the street and extending and completing the whole street for future housing use. The intent of this mixed income homeownership project is to increase the number of moderate- income homeowners in the Railroad island neighborhood, one of the oldest and poorest in Saint Paul, while simultaneously providing affordable homeownership opportunities for low and very low- income renters living in the neighborhood to the river.",Relinquished,,N/A,Closed,2007-342," $	468,897.00 ", $	-   ,,"Rivoli Stret, between Minnehaha & approx Tedesco Street, in St. Paul",St. Paul,Ramsey,13,67B,12/12/07,,6/30/10,,,,,7/14/08,,,,,,2007,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14867,SG2008-118,2700 the Avenue,City of Saint Paul,0000003222A3,"2700 the Avenue is a state of the art, LEED certified, mixed-use office and retail development that will feature up to 100,000 square feet of office space above a grocery store and additional retail. The first new multi-tenant office development in over 20 years on University Avenue, 2700 the Avenue will offer Midway office users modern amenities and up-to-date technology. Located two blocks west of Highway 280 on the border of Minneapolis and St. Paul, 2700 the Avenue will serve as the ""gateway"" to St. Paul. A planned Central Corridor stop will be located at the front door of this development.  The project will complete a 15-acre area bounded by University Avenue, Emerald Street, Ellis Avenue and Curfew Street that for the last eight years has focused on primarily developing new housing units. 2700 the Avenue development will round out this quadrant with an office/retail building that connects the new housing with employment and retail amenities, intensifies the land use, demonstrative of the type of new development for the future Central Corridor LRT.","LEED certified, mixed-use office and retail development that will feature up to 100,000 square feet of office space above a grocery store and additional retail.",2700 the Avenue,N/A,Closed,2008-270," $	250,000.00 ", $	-   ,,"2700 University Avenue, St. Paul",St. Paul,Ramsey,14,64A,12/10/08,,12/31/10,12/31/13,11/1/11,11/8/11,12/28/11,2/10/09,12/29/11,,,,,2008,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14835,SG2006-043,Victoria Park,City of Saint Paul,0000003222A3,"Victoria Park is a new mixed-use urban village that will eventually replace a 65-acre brownfield between W. 7th Street and the Mississippi River at Otto Avenue.  When completed, Victoria Park will contain nearly 850 housing units and a small amount of commercial space along a major transit corridor.  Victoria Park will be a pedestrian-friendly, transit-oriented community that provides a range of housing types and prices; a new neighborhood park; a system of connected neighborhood streets for bicycles, pedestrians and cars; and an improved connection to the Mississippi River.  Redevelopment of the site will reweave the urban fabric and reconnect a portion of the community to its neighbors.  Grant funds will be used for the construction of 96 private underground parking stalls for condominium units in the Hathaway Building.",,,N/A,Closed,," $	798,439.00 ", $	-   ,,"W 7th Street, Otto Avenue, Shepard Road & Montreal Ave - St. Paul",St. Paul,Ramsey,14,65B,1/25/06,,12/31/07,12/31/08,11/27/07,11/29/07,12/6/07,4/19/06,12/7/07,,,,,2005,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028A,SG1999-048a,Park Commons Redevelopment - I (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square  foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.","Multifamily housing , retail",Excelsior and Grand,N/A,Closed,," $	1,200,000.00 "," $	1,200,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,12/1/98,,12/31/02,12/31/02,,,,3/27/01,,,,,,1998,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028B,SG1999-048b,Park Commons Redevelopment - II (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.",Multifamily housing  retail,Excelsior and Grand,N/A,Closed,," $	500,000.00 "," $	500,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,1/17/01,,,12/31/02,,,,3/16/01,,,,,,2000,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028C,SG1999-048c,Park Commons Redevelopment - III (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square  feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.",Multifamily housing,Excelsior and Grand,N/A,Closed,," $	1,100,000.00 "," $	1,100,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,7/25/01,,12/31/02,12/31/02,,,,3/27/01,,,,,,2001,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14041,SG1999-177,Louisiana Court,City of St. Louis Park,0000004465A1,"Redevelop and reconfigure sixteen 1960s-era 2-story walk-up apartment buildings, rehabilitate 122 rental apartments, including 12 Hollman units, affordable at 50 percent of median income. This grant will be used to create pedestrian paths and park access, reorganize entries and parking, create clear access to a park, construct bus shelters and signage, acquire and renovate 11 buildings, and assist with credit enhancement and debt service. The city will work with Metro Transit to determine the appropriate location of one or more Metro Transit shelters. (The project received $970,000 from LCDA funds and $30,000 from Transit for Livable Communities Demonstration Program funds for a total award of $1,000,000.)",,Louisiana Court,N/A,Closed,," $	970,000.00 "," $	970,000.00 ",,Louisana Ave. 28th St. to Cedar Lake Road - St. Louis Park,St. Louis Park,Hennepin,6,46A,12/1/99,,12/31/01,,,,,4/10/00,,,,,,1999,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14849,SG2006-169,Hoigaard Village,City of St. Louis Park,0000004465A1,"The Hoigaard Village development includes 374 new housing units featuring private underground parking and 25,000 square feet of retail.  The project is intended to serve as a catalyst for neighborhood redevelopment. Grant funds will be used for: construction of a neighborhood stormwater pond that will serve a 48.6 acre area and enable the redevelopment of an additional 30 acres without the need for major stormwater structures on other properties; demolition of the obsolete pedestrian elements currently found on West 36th Street, including jersey barriers, dilapidated concrete structures, and structures built of railroad ties; and construction of permanent public pedestrian improvements (sidewalks, street lighting, benches, permanent bike racks). The first phase of these improvements includes new sidewalks and bicycle access to connect the Hoigaard Village project to the surrounding community in both directions. The second phase includes new lighting, benches and bike racks.",Retail and multifamily housing,,N/A,Closed,2006-320," $	1,505,184.00 "," $	1,331,758.87 ",,"NW Corner of 36th St W & TH 100, St. Louis Park",St. Louis Park,Hennepin,6,46B,12/13/06,,12/31/08,12/31/10,4/29/10,5/27/10,6/14/10,3/15/07,6/21/10,,,,,2006,07002418,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14090,SG2002-156,North End Redevelopment Project,City of West St. Paul,0000002999A1,"This project is phased redevelopment of four blocks fronting on Robert Street by a partnership of the City of West St. Paul, Dakota County CDA, and the Cornerstone Group.  This project will provide a model for mixed-use redevelopment for the rest of the corridor, increase affordable and market rate housing options near transit and employment opportunities, create a safe pedestrian environment, and provide an identity and gateway statement for the neighborhood and community.  Grant funds will assist with acquisition and demolition.",Multifamily housing,,N/A,Closed,," $	1,000,000.00 "," $	1,000,000.00 ",,South Robert St. between Anapolis and Bernard - West St. Paul,West St. Paul,Dakota,13,52A,11/13/02,,12/31/04,,,,,3/31/03,,,,,,2002,,01002,LCDA Development Historical Data,LCDA Development 
