Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14921,SG2008-140,Chatsworth Business Center (fka Minnehaha Lanes),City of Saint Paul Port Authority,0000004278A1,"The applicant is requesting $500,000 in TBRA funding and $1,200,000 from DEED and $400,000 in EPA funding for environmental investigation, demolition, ground water monitoring, soil remediation, soil vapor mitigation and lining a storm water pond on a 4.9-acre site formerly used as an unpermitted dump that was later developed with retail uses including a bowling alley, grocery store, and a strip retail center with a restaurant/bar. Expected benefits include the development of a 67,288 sq. ft. commercial/industrial building.

The TBRA recommendation is $500,000, the full amount of the TBRA request. Funds are to be used for environmental investigation, limited demolition to access soil contamination, ground water monitoring, soil remediation, soil vapor mitigation and lining a storm water pond. (Removal and disposal of debris and other solid waste not intermixed with metal, PAH or petroleum impacted soils are not eligible for grant funding.)","67,288 sq. ft. commercial/industrial building.",,N/A,Closed,2008-264," $	500,000.00 "," $	500,000.00 ",,"995 Seminary Avenue, St. Paul",St. Paul,Ramsey,14,65A,1/14/09,,12/31/10,,1/15/09,1/23/09,2/10/09,2/13/09,3/6/09,,,,,2008,09001800,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14932,SG2010-060,Pelham Business Center (a. k. a. Meridian Industrial Center),City of Saint Paul Port Authority,0000004278A1,"The applicant requested $100,000 in TBRA funding and $600,000 from DEED for environmental investigation, soil remediation and soil vapor mitigation of a 5.2-acre site with a variety of industrial uses primarily associated with trucking and vehicle maintenance. Large petroleum storage facilities were previously located immediate northwest of the site. The site is currently occupied by an office/warehouse, a vehicle maintenance business, a small communications building and a trailer structure. Expected benefits include the development of an approximately 79,800 square foot commercial/industrial building. The TBRA recommendation is $100,000, the full amount of the TBRA request. Funding is to be used for demolition to access soil contamination, soil remediation and soil vapor mitigation. (Costs related to asbestos or leadbased paint abatements and ground water monitoring are not eligible for funding. Costs related to bid preparation, legal fees and project coordination and geotechnical activities are also not eligible for grant funding.)","79,800 SF commercial/industrial building",,N/A,Closed,2010-228," $	100,000.00 "," $	100,000.00 ",,"620 and 656 Pelham Boulevard, Saint Paul",St. Paul,Ramsey,14,64A,7/14/10,,6/30/12,6/30/14,5/7/12,5/30/12,6/7/12,6/13/12,6/13/12,,,,,2010,10006416,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14977,SG2010-165,Total Tool,City of Saint Paul Port Authority,0000004278A1,"The grantee requested $128,193 in TBRA funding, $699,575 in DEED funding and $40,000 from Ramsey County for additional ground water investigation and soil remediation of the vacant portion of a 2.8-acre site formerly used as battery manufacturing facility and a chemical company. Currently the expansion site is vacant and overgrown with trees among the former building foundations.",Warehouse & storage buildings,,N/A,Closed,2011-19," $	128,100.00 "," $	128,100.00 ",,"315 North Pierce Street and 320 Aldine Street and 1710 Concordia Avenue, St. Paul",St. Paul,Ramsey,14,64A,1/26/11,,12/31/12,,2/8/11,2/14/11,3/28/11,4/16/11,5/2/11,,,,,2010,11003226,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14108,SG1996-068,Riverview West,City of Saint Paul Port Authority,0000004278A1,"TBRA funds would be used as a match for a DTED grant to clean hazardous waste associated with previous residential, industrial, scrap iron and battery crushing uses. Soil contaminants include elevated concentrations of lead, mercury, volatile organic compounds (VOCs), polychlorinated biphenyls (PCBs), polynuclear aromatic hydrocarbons (PAHs), diesel range organics (DRO), DDT, DDD, DDE, and endrin aldehyde.  Ground water contains VOCs, PAHs, DRO and lead.   Once cleaned, the site will be redeveloped for parking to support renovation and expansion of the adjacent Drake Marble Building for office and light industrial use.",Industrial,,N/A,Closed,," $	154,500.00 "," $	154,500.00 ",,Southeast quadrant Plato Blvd at So. Robert St. - St. Paul,St. Paul,Ramsey,13,65B,6/27/96,,,,,,,11/8/96,,,,,,1996,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14112A,SG1997-001a,Williams Hill - I,City of Saint Paul Port Authority,0000004278A1,"Clean metals, VOCs and PAHs from soil on three previously owned sites - Kaplans Leased Property, Former South Junkyard and the Asphalt Plant. The site is located northeast of the intersection of Mississippi St. and University  Ave. E. approximately one mile northeast of Downtown St. Paul. About 20 acres is owned by Ashbach Construction Co. (asphalt plant and concrete crushing) and a vacant four acres by Burlington Northern. The remainder consists of right-of-way land owned by St. Paul. Residential use prevailed from 1917 to the 1950s, followed by railroad use until 1982. The land has been mined since 1959 and gradually replaced with piles of rubble. A small portion was used for a scrap metal and automobile storage and crushing. The site occupies the western end of the Phalen Corridor St. Paul has identified as a high priority for redevelopment.

An extensive assessment of the site identified the need for significant soil and groundwater remediation. Four areas, including a former junkyard and the former John Street Dump are contaminated with metals, VOCs and PAHs. The portion of the site used for scrap metal and auto storage and crushing is affected by VOCs, PAHs, PCBs, diesel range organics, gasoline range organics and various metals. The groundwater at three locations is contaminated with VOCs and PAHs. Remediation will include excavation of the John Street Dump and other ""hot spot"" areas, a vapor extraction system and long-term monitoring.",Industrial,Williams Hill,N/A,Closed,," $	714,500.00 "," $	714,500.00 ",,"Btwn I-35E, University, John and Pennsylvania Sts. - St. Paul",St. Paul,Ramsey,13,67B,12/19/96,,,,,,,4/14/97,,,,,,1996,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14112B,SG1997-001b,Williams Hill - II,City of Saint Paul Port Authority,0000004278A1,"Clean metals, VOCs and PAHs from soil on three previously owned sites - Kaplans Leased Property, Former South Junkyard and the Asphalt Plant. The site is located northeast of the intersection of Mississippi St. and University  Ave. E. approximately one mile northeast of Downtown St. Paul. About 20 acres is owned by Ashbach Construction Co. (asphalt plant and concrete crushing) and a vacant four acres by Burlington Northern. The remainder consists of right-of-way land owned by St. Paul. Residential use prevailed from 1917 to the 1950s, followed by railroad use until 1982. The land has been mined since 1959 and gradually replaced with piles of rubble. A small portion was used for a scrap metal and automobile storage and crushing. The site occupies the western end of the Phalen Corridor St. Paul has identified as a high priority for redevelopment.

An extensive assessment of the site identified the need for significant soil and groundwater remediation. Four areas, including a former junkyard and the former John Street Dump are contaminated with metals, VOCs and PAHs. The portion of the site used for scrap metal and auto storage and crushing is affected by VOCs, PAHs, PCBs, diesel range organics, gasoline range organics and various metals. The groundwater at three locations is contaminated with VOCs and PAHs. Remediation will include excavation of the John Street Dump and other ""hot spot"" areas, a vapor extraction system and long-term monitoring.",Industrial,Williams Hill,N/A,Closed,," $	433,000.00 "," $	433,000.00 ",,"Btwn I-35E, University, John and Pennsylvania Sts. - St. Paul",St. Paul,Ramsey,13,67B,1/12/98,,,,,,,1/13/99,,,,,,1998,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14112,SG1997-001c,Williams Hill - III,City of Saint Paul Port Authority,0000004278A1,"TBRA funds would be used to clean metals and petroleum derivatives from soils on three previously owned sites used for salvage, junkyard and asphalt plant operations.  Historically, residential use prevailed from 1917 to the 1950s, followed by railroad use until 1982.  The land has been mined since 1959 and gradually replaced with piles of rubble.  An extensive assessment of the site identified the need for significant soil and groundwater remediation.  Four areas are contaminated with metals, VOCs and PAHs.  The portion of the site used for scrap metal and auto storage and crushing is affected by VOCs, PAHs, PCBs, diesel range organics, gasoline range organics and various metals.  The groundwater at three locations on the site is contaminated with VOCs and PAHs.  Remediation will include excavation of hot spot areas, a vapor extraction system and long-term monitoring. The  TBRA funds awarded in 1999 will cover an additional portion of the costs associated with soil cleanup work completed on the site. A public-private partnership was established to promote development along the corridor.  The partnership includes customized job training, apprenticeship programs, a business retention/attraction taskforce, and a long-range funding task force. An attractive industrial park with landscaping, sidewalks, and stormwater management ponds has been developed on the site, and 348,480-sq. ft. of building floor space is substantially constructed.  Five businesses are already established on the site. Together, the three TBRA grants have provided this project with $1,291,651.",Industrial,Williams Hill,N/A,Closed,," $	144,151.00 "," $	144,151.00 ",,"Btwn I-35E, University, John and Pennsylvania Sts. - St. Paul",St. Paul,Ramsey,13,67B,12/15/99,,,,,,,2/18/00,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14116,SG1997-047,Schnitzer/Watkins Site,City of Saint Paul Port Authority,0000004278A1,"The MCDA will be the grantee for this contract. However, part of the Schnitzer/Watkins site is also located in the city of St. Paul, so the city will share total project funds with St. Paul. The Minneapolis portion of this project campus is made up of both part of the Schnitzer property and the former Watkins Motor Lines Inc. Funds will be used to remove lead and PCBs from the former Schnitzer Metal site, and asbestos, PCBs, batteries, fluorescent lights and soil contaminated with petroleum derivatives and lead from the former Watkins site. The combined sites will be redeveloped as an 85,000 square foot office building and an underground parking facility for United States Satellite Broadcasting (USSB), a subsidiary of Hubbard Broadcasting Co. Inc. Two grant awards totaling $1,275,001 (one each to MCDA and St. Paul) in December 1996.",Office,Schnitzer/Watkins Site,N/A,Closed,," $	1,035,551.00 "," $	1,035,551.00 ",,"2703 Territorial Rd., 3141 Eustis St. East - St. Paul",St. Paul,Ramsey,14,64A,12/19/96,,,,,,,5/31/97,,,,,,1996,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14123,SG1997-102,"Empire Builder Industrial Park, Parcel C",City of Saint Paul Port Authority,0000004278A1,"This site is currently a paved parking lot in the center of an industrial park just north of the state capitol.  Most of the industrial park is on property that was owned and operated by railroad companies from the late 1800s to 1985.  Early in the 20th century the site included a railroad building containing paint shops, a paint mixing room, storage and an upholstering shop.  A coach repair building and railcar transfer table and pit were added.  The Port Authority acquired the property from the Burlington Northern Railroad in 1985.  Environmental investigation revealed contamination in the transfer table/pit including creosote and PAH-contaminated soils, PAH-contaminated railroad ties, lead and heavy metal-contaminated sandblasting sands.  Diesel range organics, VOCs, and heavy metals contaminated perched groundwater.  Proposed treatment includes soil excavation, thermal incineration, stabilization and/or disposal of the materials in the pit in an industrial landfill, and pumping and treatment of approximately 150,000 gallons of perched groundwater.  The Port Authority intends to sell the cleaned site to a light industrial/manufacturer for redevelopment.",,Empoire Builder,N/A,Closed,," $	438,537.00 "," $	172,297.80 ",,100 E. Pennsylvania - St. Paul,St. Paul,Ramsey,14,65B,6/26/97,,,,,,,8/14/97,,,,,,1997,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14128A,SG1997-105a,Maxson Steel - I,City of Saint Paul Port Authority,0000004278A1,"A 21-acre site west of Como Ave., south of Topping St., east of Dale St., and north of Burlington-Northern Railroad.  It is currently shared by three owners.  Tri-leasing on the western portion stores construction equipment and landscaping plants.  Como Foundry in the middle has six vacant buildings in poor condition.  One of these was badly damaged by fire and the Health Dept. has ordered its demolition.  North Atlantic manufactures large industrial heat exchangers on the eastern portion.  The site has been used more than 100 years by heavy industry including foundries, construction, waste oil recyclers, tank and drum recyclers, thermal treatment of contaminated soils, manufacturing, and solid waste transfer.  Numerous areas of soil contamination have been identified including: VOC's, PCB's, PAH's and heavy metals.  There is no storm water management system on the site.  About 16,000 cubic yards of soil need to be treated or disposed.  An industrial park is anticipated with 274,000 square feet of building space for offices and manufacturing on three industrial lots.  Land purchasers will be required to build on at least 30 percent of the surface area and achieve at least 1 job per 1,000 square feet of building space.  An increase of at least 220 new jobs are anticipated as a result.  A pond/green space area and parking would also be developed.",Commercial,Maxson Steel,N/A,Closed,," $	1,792,805.00 "," $	1,792,805.00 ",,"Btwn Como Ave, Topping and Dale Sts, & RR tracks - St. Paul",St. Paul,Ramsey,14,65A,6/26/97,,,,,,,9/2/99,,,,,,1997,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14119A,SG1997-264a,"Citgo/Plastics, Inc. - I (fka River Bend Business Park)",City of Saint Paul Port Authority,0000004278A1,"Clean contamination from petroleum tank farming, railroad property.  Remove structures, clean contaminated soil that extends to groundwater about 15 feet below the surface, add up to 12 vertical feet of fill untill the surface is above the 100-year flood plain.  Redevelop for light manufacturing with parking, landscaping, lighting, green space and ponding at an alternative location.",Redevelopment of manufacturing space,"Citgo/Plastics, Inc",N/A,Closed,," $	966,859.00 "," $	966,859.00 ",,747 Shepard Road - St. Paul,St. Paul,Ramsey,14,65B,12/18/97,,,,,,,2/5/99,,,,,,1997,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14119B,SG1997-264b,"Citgo/Plastics, Inc. - II (fka River Bend Business Park)",City of Saint Paul Port Authority,0000004278A1,"Clean contamination from petroleum tank farming, railroad staging operations and numerous earlier uses.  Supplement previous funding to address unanticipated soil and concrete slab management. De-watering, treatment of water and sanitary sewer discharge fees. Redevelop with one ot two light industrial office/manufacturing facilities.",Redevelopment of manufacturing space - supplemental - do not duplicate,"Citgo/Plastics, Inc",N/A,Closed,," $	308,249.00 "," $	308,249.00 ",,747 Shepard Road - St. Paul,St. Paul,Ramsey,14,65B,12/18/97,,12/31/00,,,,,9/2/99,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14197,SG2002-172,Energy Park ABC,City of Saint Paul Port Authority,0000004278A1,"The Port Authority will use TBRA funds to match a DTED grant to cleanup the last undeveloped property (8 acres) on the Koppers Coke Superfund site in Energy Park.  Koppers Company cleaned the site sufficiently during the early 1980s to obtain a letter from the MPCA indicating that no further remediation or investigation would be required.  The Port Authority acquired the site from Koppers Coke in 1982 with a stipulation that the companys successor, Beazer East, assumed Superfund liability and responsibility, which it continues to do by operating groundwater monitoring and funding all soil and groundwater investigation.  Redevelopment will require additional soil investigation and remediation necessary beyond the requirements of Superfund.  The groundwater and soils on the site remain impacted by PAHs, VOCs and DROs.  The highest concentrations are at depths of 10 to 20 feet, which was below the previous cleanup work.  Soils above industrial use standards must be removed, a geomembrane liner installed below the foundation for a new building, and a soil replacement cover layer put in place.  Plans are to construct a 100,000 square foot office/showroom/manufacturing building for four to six commercial tenants.",Office,,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,SW corner of Energy Land and Norris Circle - St. Paul,St. Paul,Ramsey,14,66B,12/18/02,,12/31/05,,,,,3/13/03,,,,,,2002,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14351,SG2002-175,Westminster Junction - I,City of Saint Paul Port Authority,0000004278A1,"The Port Authority will use these TBRA funds as a match for a DTED grant to clean 35 acres that have a long history of industrial use and contamination.  Contamination occurred over more than 100 years of evolving industrial use.  The site was originally developed for residential and railroad switching yard use.  Poor Richards waste transfer station was established in the 1970s on most of the railroad property.  This site has been vacant for several years except for a 12-acre portion where Waste Management Inc. operates a waste transfer station.  Twin City Auto and Military Supply has operated an auto salvage yard since the early 1970s on three acres of the site, and Lovering Johnson owns a contractor storage yard on the western portion of the site.  The soils contain DROS, VOCs, PAHs, PCBs, and metals at concentrations over MPCA reference values. Asbestos in significant amounts is also present.  Environmental investigation indicates that current property owners have likely contributed only a small amount, if any, of the contamination.  Previous occupant businesses no longer exist.  Timing for this project is important because some of the contaminated soil will be encapsulated and used under the proposed Phalen Boulevard.  If cleanup is done after the boulevard is constructed, the Port Authority estimates that cleanup costs will triple.  The Port Authority plans to convey the southern portion of the site to St. Paul for Phalen Boulevard, and subdivide the remaining property for a Westminster Junction Business Center and the construction of three homes.",Office and single family housing,Westminster Junction,N/A,Closed,," $	327,500.00 "," $	327,500.00 ",,"S. of Whitall St, N of UP RR, E of Westminster - St. Paul",St. Paul,Ramsey,13,67B,12/18/02,,12/31/05,,,,,3/13/03,,,,,,2002,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14367,SG2003-073,Westminster Junction - II,City of Saint Paul Port Authority,0000004278A1,"The Port Authority will use these TBRA funds as a match for a DTED grant to clean 35 acres that have a long history of industrial use and contamination.  Contamination occurred over more than 100 years of evolving industrial use.  The site was originally developed for residential and railroad switching yard use.  Poor Richards waste transfer station was established in the 1970s on most of the railroad property.  This site has been vacant for several years except for a 12-acre portion where Waste Management Inc. operates a waste transfer station.  Twin City Auto and Military Supply has operated an auto salvage yard since the early 1970s on three acres of the site, and Lovering Johnson owns a contractor storage yard on the western portion of the site.  The soils contain DROS, VOCs, PAHs, PCBs, and metals at concentrations over MPCA reference values. Asbestos in significant amounts is also present.  Environmental investigation indicates that current property owners have likely contributed only a small amount, if any, of the contamination.  Previous occupant businesses no longer exist.  Timing for this project is important because some of the contaminated soil will be encapsulated and used under the proposed Phalen Boulevard.  If cleanup is done after the boulevard is constructed, the Port Authority estimates that cleanup costs will triple.  The Port Authority plans to convey the southern portion of the site to St. Paul for Phalen Boulevard, and subdivide the remaining property for a Westminster Junction Business Center and the construction of three homes.",,Westminster Junction,N/A,Closed,," $	65,000.00 "," $	65,000.00 ",,"South of Whitall St, north of UP RR, east of Westm - St. Paul",St. Paul,Ramsey,13,67B,6/25/03,,12/31/04,,,,,9/2/03,,,,,,2003,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14128B,SG1997-105b,Maxson Steel - II,City of Saint Paul Port Authority,0000004278A1,"A 21-acre site west of Como Ave., south of Topping St., east of Dale St., and north of Burlington-Northern Railroad.  It is currently shared by three owners.  Tri-leasing on the western portion stores construction equipment and landscaping plants.  Como Foundry in the middle has six vacant buildings in poor condition.  One of these was badly damaged by fire and the Health Dept. has ordered its demolition.  North Atlantic manufactures large industrial heat exchangers on the eastern portion.   The site has been used more than 100 years by heavy industry including foundries, construction, waste oil recyclers, tank and drum recyclers, thermal treatment of contaminated soils, manufacturing, and solid waste transfer.  Numerous areas of soil contamination have been identified including: VOC's, PCB's, PAH's and heavy metals.  There is no storm water management system on the site.  About 16,000 cubic yards of soil need to be treated or disposed.  An industrial park is anticipated with 274,000 square feet of building space for offices and manufacturing on three industrial lots.  Land purchasers will be required to build on at least 30 percent of the surface area and achieve at least 1 job per 1,000 square feet of building space.  An increase of at least 220 new jobs are anticipated as a result.  A pond/green space area and parking would also be developed.",Commercial,Maxson Steel,N/A,Closed,," $	609,900.00 "," $	609,900.00 ",,"Btwn Como Ave, Topping and Dale Sts, & RR tracks - St. Paul",St. Paul,Ramsey,14,65A,6/26/97,,12/31/02,,,,,9/2/99,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14386,SG2004-094,Hmong Funeral Home,City of Saint Paul Port Authority,0000004278A1,"The Saint Paul Port Authority requests a match to a DEED grant request to remediate the former State Street Dump and develop a funeral facility to serve the Hmong community.  The 3.2-acre site currently has up to 13 feet of dump material (primarily wood, brick, concrete, ash, etc.) used as fill.  Contaminants of concern include polychlorinated biphenyls, diesel range organics, volatile organic compounds, semi-volatile organic compounds and asbestos.",Funeral home,,N/A,Closed,," $	62,500.00 "," $	62,500.00 ",,Lafayette Road West at Eaton Street - St. Paul,St. Paul,Ramsey,13,65B,7/14/04,,12/31/06,,,,,9/9/04,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14129A,SG1998-069a,American Aviation Airport - I,City of Shoreview,0000020996A1,"The University of Minnesota purchased the site, located on the southeast quadrant of I-35W and County Rd. J, in 1941 and developed it as an airport for flight instruction, aeronautical research and related educational activities.  The airport closed in 1956.  A 3.5-acre ""Main Landfill"" for University generated fly ash, construction debris and hospital waste operated from the late 1950's until 1969.  The site has been mostly vacant since the 1970's.  A substantial amount of household appliances, furniture, automobile parts, household construction debris, yard waste and household waste has increasingly been blighting the property in recent years.  The primary cleanup problem relates to the Main Landfill.",Uncertain from information available,American Aviation Airport,N/A,Closed,," $	179,200.00 "," $	179,200.00 ",,SE quadrant I-35W & Cty Rd. J - Shoreview,Shoreview,Ramsey,10,42A,6/25/98,,,,,,,8/24/98,,,,,,1998,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14129B,SG1998-069b,American Aviation Airport - II,City of Shoreview,0000020996A1,"This cleanup was jointly funded with DTED in the spring funding cycle.  Additional supplementary funding is requested for unanticipated asbestos and infectious wastes encountered during the landfill cleanup.  Furthermore, the presence of benzo(a)pyrene, other PAHs, PCBs and heavy metals at concentrations more elevated than encountered during the pre-cleanup investigation require a higher volume of disposal at an industrial waste landfill and possibly additional testing and disposal as hazardous waste.",Uncertain from information available,American Aviation Airport,N/A,Closed,," $	390,000.00 "," $	390,000.00 ",,SE quadrant I-35W & Cty Rd. J - Shoreview,Shoreview,Ramsey,10,42A,12/17/98,,,,,,,1/27/99,,,,,,1998,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14385,SG2004-093,Holtkoetter Expansion,City of South St. Paul,0000020997A1,"The city of South St. Paul requests a match to a DEED grant request to cleanup contaminated land and expand an existing business.  Contamination from animal processing facilities that included a machine/repair shop, an incinerator pit, storage tanks, rail spurs and fertilizer storage has contributed to polynuclear aromatic hydrocarbons, metals, and diesel range organics in the soil.  The expansion proposes an additional 35,000 square feet to the business for assembly and warehouse space.",Expansion of manufacturing space,,N/A,Closed,," $	155,740.00 "," $	106,919.13 ",,Hardman Ave at Bridgepoint Drive - South St. Paul,South St. Paul,Dakota,13,54A,7/14/04,,12/31/06,,,,,9/9/04,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14162,SG2000-122,Cenex Harvest States,City of South St. Paul HRA,0000020997A3,"Grant funds will be used to remove hazardous materials from a building constructed in 1957, and  used by Cenex Harvest States as its world headquarters between 1957 and 1982, when the company moved to a larger facility.  The building has been substantially vacant since 1982.  The quality of the spacious 4-story building is outstanding, except for PCB-containing electrical equipment and asbestos that must be removed to allow regular use.  Transformers and capacitors that could leak PCBs also need to be removed.  Asbestos from pipe insulation, spray-on fireproofing, floor tile and mastic, duct insulation, header insulation, ceiling tile and ceiling texture must be properly managed.  The current owner would then remodel the building as rental office space.",Rehabilitation of office space,,N/A,Closed,," $	302,046.00 "," $	299,252.00 ",,1185 No. Concord St. - South St. Paul,South St. Paul,Dakota,13,52A,1/22/01,,12/31/02,,,,,2/20/01,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14355,SG2002-179,140 Hardman Avenue South,City of South St. Paul HRA,0000020997A3,"This grant is a TBRA match for a DTED grant to cleanup soil contamination on this site that was at the north edge of the Armour Company facility from the 1910s through the 1980s.  The HRA purchased the land from a subsequent owner for a price that reflected its perception of value impairment due to liability for cleanup, indemnifying the owner from the liability.  The contamination is associated with DROs, BaP Equivalents and arsenic in organic-rich fill materials likely associated with stockyard operations.  Groundwater monitoring and methane monitoring/mitigation are anticipated in addition to soil excavation and disposal.  The site will be redeveloped with two condominium office/warehouse buildings, each housing up to 12 individual businesses.",Redevelopment into 2 condominium office/warehouse buildings,,N/A,Closed,," $	510,494.00 "," $	414,647.35 ",,140 South Hardman Ave. - South St. Paul,South St. Paul,Dakota,13,54A,12/18/02,,12/31/05,12/31/06,,,,2/14/03,,,,,,2002,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14411,SG2006-024,Armour Gates,City of South St. Paul HRA,0000020997A3,"The 4-acre site is located at 400 Hardman Avenue South. The site was formerly part of an animal processing facility that has been removed. The contamination includes petroleum impacts at various depths, scattered pockets of arsenic, organic vapors and methane vapors. The site also showed minor groundwater contamination by petroleum and PAHs. The proposed redevelopment is for single level office/warehouses. The site includes the two historic former gate houses to the Armour Plant. The city has worked hard to find a developer that was willing to accommodate the historic gate houses. The project proposes to move the gate houses from their historic site and relocate them as an entrance feature of the proposed new development.  Funding is a 13% match to a DEED request.  Funding is to be used for some additional investigation costs, soil remediation, RAP/DRAP implementation, methane mitigation and groundwater monitoring.",Redevelopment of single-level office / warehouse,,N/A,Closed,2006-002," $	90,900.00 "," $	58,046.31 ",,400 Hardman Avenue - South St. Paul,South St. Paul,Dakota,13,54A,1/25/06,,12/31/07,12/31/08,,,,3/3/06,,,,,,2005,06001800,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14442,SG2006-088,Bridge Point Business Center - I,City of South St. Paul HRA,0000020997A3,"The Bridge Point Business Center project is located at 235 and 285 Hardman Avenue. TBRA funds will be used for soil remediation. The end use is expected to be three buildings totaling 120,000 sq.ft. of commercial/light industrial /office space that would be sold as business condominiums.  Upon completion, the project is expected to add 240 full-time and 60 part-time living wage jobs. Annual property taxes are expected to increase by $224,000.   Note: This grant was amended in 2008 to change to rental units, all affordable.","Redevelopment of an undetermined number of rental housing units, all affordable",Bridge Point Business Center,N/A,Closed,2006-163," $	155,300.00 "," $	146,850.00 ",,235 /285 Hardman Avenue in South St. Paul,South St. Paul,Dakota,13,54A,6/28/06,,6/30/08,6/30/09,,,,8/4/06,,,,,,2006,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14452,SG2006-182,Bridge Point Business Center - II,City of South St. Paul HRA,0000020997A3,"The Bridge Point Business Center project is located at 235 & 285 Hardman Avenue S. and 105 Hardman Circle.  The applicant was awarded $88,900 from TBRA in supplemental matching funds and $333,944 in DEED funds for additional soil remediation of a 9.05-acre site with various former uses, including a repair shop, a power house, gas lines, fuel oil above-ground storage tanks, a box factory, rail spurs, a railcar repair/washing business, coal storage, outdoor drum storage and animal processing. Contamination identified includes DRO, PAH (BaP equivalent), lead, methane vapors, and debris. Completed remediation activities include excavation and disposal of 42,000 tons of impacted soil. Funds are to be used for remediating an additional 25,000 tons of PAH-impacted soil and for environmental oversight. Expected benefits include the development of three buildings totaling 120,000 sq. ft. of new commercial/light industrial offices, warehousing and production facilities, 300 new FTE jobs, an increase of $206,220 in net tax capacity, and $11 million of private investment.","Redevelopment of 120,000 square feet of commercial/light industrial, office and warehouse space.",Bridge Point Business Center,N/A,Closed,2006-322," $	88,900.00 "," $	49,699.08 ",,235 /285 Hardman Avenue   South St. Paul,South St. Paul,Dakota,13,54A,1/17/07,,12/31/08,12/31/09,,,,2/12/07,,,,,,2006,07001548,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14922,SG2008-141,Interstate Partners Site,City of South St. Paul HRA,0000020997A3,"The applicant is requesting $214,305 in TBRA funding and $1,236,375 from DEED for soil remediation and soil vapor mitigation of a 29.3-acre site formerly part of the livestock yards and related meat-packing houses. Expected benefits include the development of 315,111 sq. ft of new commercial space in three office/warehouse buildings. Only construction of building 1 is expected to be completed prior within a two-year grant term thus the projected increase in net tax capacity and jobs were reduced to correspond with the first phase of development.

The TBRA recommendation is $214,300, the full amount of the TBRA request. Funding is to be used for soil remediation and soil vapor mitigation. (Soil excavation, loading or hauling conducted for geotechnical purposes is not eligible for grant funding.)","315,111 sq. ft of new commercial space in three office/warehouse buildings",,N/A,Closed,2008-264," $	214,300.00 ", $	350.61 ,,"310 Market Lane, South St. Paul",South St. Paul,Dakota,13,54A,1/14/09,,12/31/10,12/31/13,10/31/11,11/8/11,11/30/11,2/10/09,12/1/11,,,,,2008,09001166,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
